    8.87442E-01   -6.82964E-02   -3.40218E-03       5.58404E+02    4.43919E+02    3.06440E+01       2.58255E+03    2.25083E+03    1.57057E+02
    8.87788E-01   -6.84511E-02   -3.37272E-03       5.55315E+02    4.44304E+02    3.03687E+01       2.56948E+03    2.24897E+03    1.57282E+02
    8.88149E-01   -6.86067E-02   -3.34470E-03       5.52143E+02    4.44630E+02    3.01245E+01       2.55569E+03    2.24774E+03    1.57365E+02
    8.88497E-01   -6.87427E-02   -3.32216E-03       5.49030E+02    4.44889E+02    2.99003E+01       2.54253E+03    2.24563E+03    1.57691E+02
    8.88849E-01   -6.88920E-02   -3.29380E-03       5.45978E+02    4.45093E+02    2.96813E+01       2.52938E+03    2.24374E+03    1.57904E+02
    8.89197E-01   -6.90284E-02   -3.26995E-03       5.42870E+02    4.45370E+02    2.94339E+01       2.51630E+03    2.24167E+03    1.58167E+02
    8.89513E-01   -6.91304E-02   -3.25614E-03       5.40045E+02    4.45476E+02    2.92189E+01       2.50396E+03    2.23918E+03    1.58550E+02
    8.89850E-01   -6.92884E-02   -3.21904E-03       5.37088E+02    4.45730E+02    2.89450E+01       2.49111E+03    2.23810E+03    1.58319E+02
    8.90212E-01   -6.94564E-02   -3.18199E-03       5.33854E+02    4.46358E+02    2.85545E+01       2.47744E+03    2.23731E+03    1.58116E+02
    8.90571E-01   -6.96268E-02   -3.14229E-03       5.30742E+02    4.46779E+02    2.82296E+01       2.46388E+03    2.23660E+03    1.57828E+02
    8.90896E-01   -6.97767E-02   -3.10453E-03       5.27933E+02    4.46919E+02    2.79622E+01       2.45174E+03    2.23465E+03    1.57826E+02
    8.91257E-01   -6.99696E-02   -3.05416E-03       5.24809E+02    4.47478E+02    2.75750E+01       2.43808E+03    2.23446E+03    1.57339E+02
    8.91609E-01   -7.01515E-02   -3.00460E-03       5.21786E+02    4.47940E+02    2.71962E+01       2.42492E+03    2.23377E+03    1.56919E+02
    8.91964E-01   -7.03478E-02   -2.94907E-03       5.18674E+02    4.48632E+02    2.67301E+01       2.41144E+03    2.23430E+03    1.56030E+02
    8.92335E-01   -7.05755E-02   -2.87916E-03       5.15557E+02    4.49348E+02    2.62331E+01       2.39790E+03    2.23482E+03    1.55135E+02
    8.92718E-01   -7.08199E-02   -2.80460E-03       5.12361E+02    4.50196E+02    2.56959E+01       2.38388E+03    2.23599E+03    1.54021E+02
    8.93056E-01   -7.09902E-02   -2.75306E-03       5.09529E+02    4.50358E+02    2.53854E+01       2.37141E+03    2.23437E+03    1.53836E+02
    8.93410E-01   -7.11821E-02   -2.69577E-03       5.06577E+02    4.50728E+02    2.50186E+01       2.35857E+03    2.23339E+03    1.53516E+02
    8.93780E-01   -7.14242E-02   -2.61441E-03       5.03308E+02    4.52155E+02    2.41930E+01       2.34446E+03    2.23647E+03    1.51433E+02
    8.94066E-01   -7.15497E-02   -2.56738E-03       5.00871E+02    4.51971E+02    2.39208E+01       2.33262E+03    2.23498E+03    1.50905E+02
    8.94413E-01   -7.17292E-02   -2.50892E-03       4.98053E+02    4.52184E+02    2.35740E+01       2.32047E+03    2.23277E+03    1.50876E+02
    8.94730E-01   -7.19367E-02   -2.42715E-03       4.95413E+02    4.52812E+02    2.29439E+01       2.30900E+03    2.23307E+03    1.49345E+02
    8.95101E-01   -7.21768E-02   -2.34059E-03       4.92370E+02    4.53508E+02    2.23667E+01       2.29579E+03    2.23318E+03    1.48315E+02
    8.95470E-01   -7.24212E-02   -2.24998E-03       4.89386E+02    4.54085E+02    2.18441E+01       2.28255E+03    2.23354E+03    1.47146E+02
    8.95834E-01   -7.26571E-02   -2.16142E-03       4.86415E+02    4.54602E+02    2.13145E+01       2.26935E+03    2.23339E+03    1.46133E+02
    8.96197E-01   -7.29042E-02   -2.06422E-03       4.83425E+02    4.55270E+02    2.06789E+01       2.25617E+03    2.23375E+03    1.44770E+02
    8.96560E-01   -7.31547E-02   -1.96435E-03       4.80498E+02    4.55798E+02    2.01256E+01       2.24324E+03    2.23369E+03    1.43577E+02
    8.96910E-01   -7.33922E-02   -1.86478E-03       4.77475E+02    4.56686E+02    1.93915E+01       2.23014E+03    2.23446E+03    1.41905E+02
    8.97218E-01   -7.36035E-02   -1.76442E-03       4.74862E+02    4.57069E+02    1.87680E+01       2.21914E+03    2.23291E+03    1.40753E+02
    8.97561E-01   -7.38616E-02   -1.64915E-03       4.72080E+02    4.57663E+02    1.80868E+01       2.20679E+03    2.23334E+03    1.38963E+02
    8.97925E-01   -7.41136E-02   -1.53925E-03       4.69214E+02    4.58167E+02    1.74572E+01       2.19406E+03    2.23306E+03    1.37563E+02
    8.98237E-01   -7.42919E-02   -1.45444E-03       4.66718E+02    4.58034E+02    1.70628E+01       2.18167E+03    2.23218E+03    1.36404E+02
    8.98561E-01   -7.45162E-02   -1.34588E-03       4.63801E+02    4.59086E+02    1.61545E+01       2.16770E+03    2.23588E+03    1.33211E+02
    8.98857E-01   -7.47650E-02   -1.21106E-03       4.61334E+02    4.59936E+02    1.51803E+01       2.15685E+03    2.23769E+03    1.29949E+02
    8.99182E-01   -7.49990E-02   -1.09300E-03       4.58600E+02    4.60558E+02    1.44019E+01       2.14435E+03    2.23877E+03    1.27581E+02
    8.99514E-01   -7.52446E-02   -9.69218E-04       4.55915E+02    4.61004E+02    1.36971E+01       2.13168E+03    2.23964E+03    1.25359E+02
    8.99888E-01   -7.55692E-02   -8.13437E-04       4.52854E+02    4.62469E+02    1.25486E+01       2.11773E+03    2.24464E+03    1.21195E+02
